10431954;954164;1201;B
10024275;925966;1201;B
11030853;973944;0;A
10431954;954163;1201;B
10460647;954688;1;A
10926571;950520;1201;B
10423057;908001;1201;B
10475067;418695;0;A
10436906;922692;0;A
10058972;962033;1;A
10475051;918213;1201;B
10111372;113706;1201;B
10966684;975872;1401;B
10433551;925830;1201;B
10433551;925832;0;A
10430820;974258;100;A
10095547;960822;1201;B
10120308;144153;0;A
10431954;939942;0;A
10044864;974997;1251;B
11030197;945744;0;A
10455015;952128;1201;B
10074964;919444;1201;B
10440283;954104;1201;B
10432992;952910;1;A
10000967;938273;1201;B
10433365;966829;150;A
10440184;975682;1201;B
10095527;974993;1200;A
10402675;933038;1201;B
10402677;106181;1201;B
10402675;933039;0;A
10475052;924219;1201;B
10959771;930386;1;A
10454018;144652;0;A
10436920;145159;0;A
10917517;937868;0;A
10403463;923676;1201;B
10436927;926696;1201;B
10980248;987757;100;A
10918732;943366;1;A
10925424;939709;1201;B
10436092;404563;0;A
10440273;932342;0;A
10405635;940717;1201;B
10703731;912781;1201;B
10475016;914860;0;A
10606647;928273;1201;B
11005375;988976;825;A
10438812;943091;1;A
10214731;933952;1201;B
10927674;944306;1201;B
10408044;960437;1;A
10440323;117500;0;A
10408788;939066;1201;B
10923617;921960;1;A
10438826;921111;1201;B
10432992;925344;1201;B
10438826;921112;0;A
10016840;935255;0;A
10774890;968976;2476;1
10120306;111734;0;A
10408788;929827;1201;B
10438826;921113;0;A
10401916;143056;1201;B
10400261;977394;1301;B
10432163;412369;1201;B
10400261;977397;1251;B
10932962;924656;325;A
10421088;417990;1201;B
11069146;973752;450;A
10055031;950476;1;A
10421081;963517;251;A
10044610;923444;0;A
10095527;144878;1201;B
10095163;958015;1;A
10095163;958016;1;A
10031883;933157;250;A
10027743;928199;1;A
10434585;914908;1201;B
10090975;971188;1201;B
10740640;936983;0;A
10927756;931314;1201;B
10065168;967154;300;A
10067047;935391;0;A
10068248;412102;0;A
10428564;951183;0;A
10421088;950561;1201;B
10438812;410616;1201;B
10050891;973538;0;A
10400261;959684;1;A
10434532;929966;1201;B
10475052;907285;0;A
10212768;927761;1201;B
10433250;944086;3651;2
10421018;920786;1201;B
10475024;923517;1201;B
10212768;927760;1201;B
10437489;939895;3651;2
10433551;940920;1201;B
10066620;957821;1;A
10097784;939777;0;A
10029188;916121;1201;B
10440621;936062;1201;B
10719110;988881;1201;B
10440621;936063;1201;B
10050897;982745;50;A
10405731;966718;1201;B
10429220;916515;1201;B
10428800;118648;1201;B
10429220;916516;1201;B
10460624;412363;1201;B
10433311;933921;1201;B
10011052;964133;1;A
10421017;953994;1201;B
10066298;924950;1201;B
10440276;950360;3851;2
10053432;963767;1551;B
10421115;921777;0;A
10405828;940280;0;A
10433365;984690;1201;B
10400261;954105;1201;B
10494857;412113;1201;B
10020204;092385;1201;B
10438812;939734;0;A
10035316;938260;1;A
10436927;984773;300;A
10432115;951641;1;A
10423057;917564;1201;B
10094064;927418;0;A
10405721;933703;1201;B
10440283;407624;1201;B
10916707;915967;350;A
10096065;944890;1201;B
10440283;407627;1201;B
10050393;950477;1;A
10050393;950478;1;A
10440283;407621;1201;B
10025874;097507;1201;B
10000124;952910;1400;B
10408067;921769;1201;B
10436339;980472;250;A
10436980;410604;1201;B
10812469;940140;0;A
10440323;408176;0;A
10453348;938717;1201;B
10984959;963720;1;A
10435698;417286;1201;B
10475033;938043;1201;B
10436927;920342;1201;B
10085243;408755;1201;B
10436525;911151;1201;B
10080369;912104;1;A
10433311;922069;1201;B
10068248;945744;1;A
10806955;985556;3876;2
10041031;988477;2451;1
10436927;950472;1;A
10475011;959498;3876;2
10475011;959499;1;A
10405738;973336;4226;2
10460571;952516;1201;B
10733337;913894;1201;B
10436927;950471;0;A
10475033;161997;0;A
10439359;412311;1201;B
10405246;932983;1201;B
10200699;934267;1201;B
11029366;984780;1201;B
10922612;925362;1551;B
10095547;958482;1;A
10016896;918686;1201;B
10440294;933152;1201;B
10440294;933153;1201;B
10436979;915961;1201;B
10201074;302215;0;A
10402677;911437;1;A
10438757;911379;1201;B
10402041;929406;0;A
10216959;937186;1201;B
10216959;936795;1201;B
10421003;412103;1;A
10943541;961721;2501;1
10406659;302203;1201;B
10095527;908843;1;A
10433016;941059;0;A
10475051;925730;1201;B
10436525;911144;1201;B
10016576;971143;0;A
10475052;301379;1201;B
10433016;941060;1201;B
10405635;913304;0;A
10617044;968725;0;A
10043252;986449;150;A
10455828;420395;0;A
10066501;917417;1201;B
10428564;405148;1201;B
10440285;925160;1201;B
10003694;908053;1201;B
10429192;941815;1201;B
10434532;410628;1201;B
10440404;916741;1201;B
10423017;918931;1201;B
10083303;918635;0;A
10085245;408755;1201;B
10460647;947544;50;A
10460531;913357;1201;B
10434549;951330;2551;1
10405731;922760;0;A
10090975;924081;1201;B
11088986;992523;50;A
10438780;972430;1201;B
10095070;414395;1301;B
10460570;408185;1201;B
10440284;922117;1201;B
10436979;908142;1201;B
10460570;408182;1201;B
10092826;917915;0;A
10079599;939064;1201;B
10061647;936180;1201;B
10052388;953507;1201;B
10428590;915166;2651;1
10042588;408755;1201;B
10977462;982618;2451;1
10435934;912003;1201;B
10475093;927432;1201;B
10040212;909891;0;A
10961690;952035;1251;B
10404692;944279;0;A
10405246;925126;1201;B
10927756;407563;1201;B
10403293;417669;0;A
11050952;927750;1;A
10052388;913954;0;A
10730746;962474;1251;B
10084430;934107;1201;B
10436963;412975;1201;B
10438756;401468;1201;B
10212103;933438;0;A
10093824;938897;0;A
10066620;418720;1201;B
10064432;935154;0;A
10079587;982010;150;A
10927756;415608;0;A
10082498;932928;1201;B
10065785;985809;1326;B
10100080;075934;0;A
10421052;913355;1201;B
10056696;957317;1;A
10436092;958958;1201;B
10436827;941541;1201;B
10089414;924878;1201;B
10089414;924879;1201;B
10945965;922270;1;A
10469723;401430;0;A
10411725;980102;1601;B
10956136;927759;1251;B
10112494;914718;1201;B
10214421;936188;1201;B
10080808;915314;1201;B
10212977;935975;1201;B
10438781;117060;1201;B
10989878;962023;1;A
10209856;147727;0;A
10212977;404541;1201;B
10433311;417630;1201;B
10048536;944147;1201;B
10421012;941385;0;A
10421007;968958;1251;B
10067047;949188;0;A
10004364;955516;1;A
10436827;944733;1201;B
10927956;952272;0;A
10403200;928923;1201;B
10401916;417642;1201;B
10433266;162530;1201;B
10955362;958008;250;A
10000001;927096;0;A
10940482;946072;1201;B
10403193;162267;1201;B
10421030;908068;0;A
10432162;418741;1201;B
10434536;164713;0;A
10437484;932853;0;A
10435903;301032;0;A
10475018;416710;1201;B
10770046;950354;1201;B
10770046;950355;1;A
10944212;958175;1251;B
10936466;947135;151;A
10432214;921418;1201;B
11030217;970003;50;A
10120077;147715;1201;B
10011052;952662;2601;1
10406955;130336;1201;B
10812388;965123;1201;B
10942300;408231;1201;B
10013206;926160;1201;B
10432214;914813;1201;B
10430820;923450;1201;B
10095531;933429;1201;B
10440297;907419;1201;B
10432105;957980;2451;1
10433374;109109;1201;B
10405019;418733;1201;B
10961690;973132;2451;1
10405839;953351;1201;B
10092695;934175;0;A
10453348;913174;1201;B
10403463;940921;1201;B
10436338;417825;1201;B
10709381;963010;1251;B
10078825;938537;0;A
10080273;937900;1;A
10435934;915491;1201;B
10037037;939309;1201;B
10054930;972634;0;A
10035314;927430;0;A
10962387;922953;1;A
10035314;927431;1201;B
10460566;950707;0;A
10433000;413165;1201;B
10061355;954152;1201;B
10983262;937431;1201;B
10405817;124912;1201;B
10430820;954109;1;A
10435346;305112;1201;B
11012085;974043;100;A
10433317;951962;1201;B
10421034;302402;1201;B
10433365;944772;0;A
10433000;906591;1201;B
10439562;939561;1;A
10403984;912038;1;A
10408044;911979;1201;B
10403984;912035;1201;B
10439722;401430;1201;B
10047310;910528;1201;B
10435901;939975;751;A
10405731;919532;1201;B
10923453;939060;1201;B
10963958;931205;1;A
10212178;939287;0;A
10432711;960440;0;A
10077548;916224;0;A
10403463;973830;1201;B
10114468;143424;1201;B
10432029;911207;1201;B
10117073;143471;1201;B
10421041;917122;1201;B
10040212;934544;0;A
10409727;949575;0;A
10450739;413735;1201;B
10475018;916066;1201;B
10430993;905932;1201;B
10805749;942001;1201;B
10401110;404538;0;A
10038026;933155;225;A
10412536;964609;1201;B
10408165;130604;1201;B
10133367;917901;0;A
10954797;987450;100;A
10450739;982312;50;A
10097221;933145;1;A
10475018;401483;1201;B
10407933;919360;0;A
10440295;915718;1201;B
10052388;415755;1201;B
10928625;417958;1201;B
10438823;417988;0;A
10401898;909283;1201;B
10433365;952798;0;A
10436827;937797;1201;B
10079179;930361;1;A
10440262;909020;1201;B
10453238;933652;1201;B
0;945744;1;A
11020233;968245;975;A
11030220;977390;1326;B
10432161;911969;1201;B
10093613;928368;0;A
10432082;912155;1201;B
10401321;925846;0;A
11012015;990904;50;A
10040908;106182;1201;B
10440316;415554;1201;B
10065440;922555;1201;B
10437489;906407;1201;B
10441270;923604;1201;B
10089477;946155;1201;B
10475094;915427;0;A
10039972;929406;1201;B
10118002;954278;0;A
10405615;972063;1201;B
10405615;972062;1676;B
10430956;419687;1201;B
11030608;907916;0;A
11001313;919496;1201;B
10434550;922739;1676;B
10401095;940640;1201;B
10436913;130708;1201;B
10475018;930297;1201;B
10986938;959824;1;A
10435099;907424;1201;B
10436927;964216;1;A
10460642;933647;1201;B
10613406;955820;50;A
10403017;920769;1201;B
10999044;946228;100;A
10435099;907420;1201;B
10437389;918691;0;A
10434514;906381;1201;B
10475051;908998;1201;B
10064547;935740;1201;B
10405758;143477;1201;B
10401913;415087;1201;B
10433016;939056;1201;B
10064432;939326;1201;B
10944774;916062;0;A
10433016;939057;1201;B
10460629;917571;1201;B
10428563;416713;1201;B
10435938;922297;1201;B
10058972;947866;1201;B
10405721;406340;0;A
10208122;944704;0;A
10436338;933790;1201;B
10436890;916082;1201;B
10430993;926691;1201;B
10436338;910244;0;A
10050931;978711;2526;1
10429183;958039;50;A
10460639;406200;0;A
11001514;987188;1251;B
10053925;951922;0;A
10080814;901297;1201;B
11006923;966126;1;A
10405758;947137;1201;B
10460647;951001;0;A
10475052;966819;1201;B
10409461;922456;1201;B
10431985;939059;250;A
10429203;922460;1201;B
10120587;305573;0;A
10052388;907266;1201;B
10401454;928261;1201;B
10080829;927073;0;A
10421086;959158;1201;B
11003663;961180;1;A
10092829;944230;1201;B
10433317;409685;1201;B
10201017;303608;1201;B
11025974;964509;1301;B
10431954;934540;0;A
10460571;947860;0;A
10440271;907809;0;A
10401453;914713;1201;B
10409702;410559;1201;B
10431853;416964;1201;B
10460571;947861;1201;B
10401095;940638;1201;B
10475093;906940;1201;B
10428921;907401;1201;B
10421049;147682;0;A
10439568;939467;0;A
10984110;991180;150;A
10401095;940639;0;A
10433362;402628;0;A
10436092;415585;1201;B
10432161;942178;0;A
10084294;925964;0;A
10436962;405492;0;A
10421115;916220;0;A
10036611;960910;1201;B
10475033;908991;0;A
10999351;956827;300;A
10031883;917560;-1199;A
10438829;943910;1;A
10925433;975621;2551;1
10436904;919975;1201;B
10475052;401096;1201;B
10016737;926487;0;A
10209192;923141;1201;B
10209192;923140;1201;B
10401321;945976;1;A
10032979;907388;0;A
10212845;934793;1201;B
10215989;956556;1;A
10705179;979980;1251;B
10421115;916231;1201;B
10050391;935154;1201;B
10941587;907665;0;A
10475011;924187;0;A
10068248;939310;1201;B
10028477;932486;1201;B
10460571;961175;1201;B
10095529;919917;1;A
10433551;937976;0;A
10210987;946538;0;A
10438752;915529;1201;B
10409706;929055;1201;B
10052564;916097;1201;B
10020447;418001;0;A
10409727;916151;1201;B
10440271;418747;1201;B
10460624;940189;1201;B
10460624;940188;1201;B
10409706;956056;1;A
10945870;935718;0;A
10430968;301431;1201;B
10475024;956996;1;A
10067047;941658;0;A
10064547;417613;1201;B
10041345;906751;1201;B
10436927;950720;0;A
10079179;914712;1;A
10406260;414408;1201;B
10095547;946869;1201;B
10432115;919992;1201;B
10475011;927420;1201;B
10423020;960649;2876;1
10436927;954781;1201;B
10437484;910972;1201;B
10440404;302784;0;A
10440282;417137;0;A
10038011;417965;0;A
10441489;419721;0;A
10431954;946066;1;A
10945306;951368;3801;2
11030853;973920;0;A
10095147;934910;1;A
10429183;162050;1201;B
10401750;913890;1201;B
10455740;943605;1201;B
10437494;414409;1201;B
10437484;910971;0;A
10433311;917996;1201;B
10433311;917995;1201;B
10453299;967681;3801;2
10053177;926832;0;A
10097858;936421;0;A
10460546;929050;1201;B
10730746;965023;2451;1
10916455;951963;0;A
10207026;934692;0;A
10064777;912016;0;A
10011052;993288;2501;1
10451707;970780;100;A
10428594;937376;0;A
10035449;934245;1201;B
10440283;401030;1201;B
10440324;143169;1201;B
10454518;939896;1;A
10408044;922295;1201;B
10006715;908151;0;A
10731937;971886;50;A
10945296;941845;0;A
10041020;075920;0;A
10422610;417614;0;A
10201901;302785;1201;B
10423634;940900;1201;B
10475051;955211;1201;B
11020705;935565;1201;B
10405731;940689;1201;B
10064026;925362;0;A
10437494;912419;0;A
10204472;920968;1;A
10013006;304234;1201;B
10455015;927569;250;A
10064547;922053;0;A
10064547;922052;0;A
10079430;926533;1201;B
10435099;918053;1;A
10439724;961474;1201;B
10405721;927158;1201;B
10440404;930001;1201;B
10434549;939560;1576;B
10982103;914716;0;A
10401321;939676;0;A
10050393;910549;1201;B
10428800;130426;1201;B
10431988;417677;0;A
10439134;908252;1201;B
10083580;930620;1;A
10401900;918862;0;A
10434536;130589;1201;B
10432162;911608;1201;B
10080273;952272;1201;B
10020447;921282;0;A
10439134;908254;1201;B
10432162;911609;1201;B
10113074;162243;0;A
10102086;101323;1201;B
10431954;411707;0;A
10080484;925612;0;A
11003665;974996;100;A
10923969;922953;1201;B
10432115;911377;1201;B
10212977;918135;1201;B
10001798;941657;1201;B
10440282;957437;1201;B
10080809;922037;0;A
10212103;934126;1;A
10460537;931576;1201;B
10075971;407619;1201;B
10435353;123287;0;A
10024275;938259;1201;B
10434532;304259;1201;B
10404692;923505;1201;B
10967605;957988;1201;B
10438826;907654;1201;B
10400261;946198;1251;B
10438822;915961;1201;B
10421007;975564;150;A
10405727;401853;1201;B
10301051;404596;0;A
10118002;936870;1201;B
10432106;966521;1201;B
10094196;304243;0;A
10212977;918143;1201;B
11026656;978998;50;A
10460571;418697;0;A
10944628;960750;1;A
10065785;964588;3601;2
10024275;938260;1201;B
10098087;981550;50;A
10405019;916919;0;A
10920989;941215;1201;B
10428933;910610;1201;B
10430820;960602;0;A
10082481;416273;1;A
10430820;960605;0;A
10408163;972835;1401;B
10402677;915186;1201;B
10432161;927271;1201;B
10432106;966556;1;A
10432161;935249;1201;B
10401454;914713;0;A
10460641;931785;1;A
10111336;118737;1201;B
10411957;908994;1201;B
10460582;940325;1201;B
10431954;944189;0;A
10956653;938496;0;A
10440271;145223;0;A
10408260;419718;1201;B
10107357;101301;1201;B
10920989;411616;1201;B
10064866;958009;1075;A
10433000;929310;0;A
10403463;910826;1201;B
10431954;921452;1201;B
10475017;931600;0;A
10430819;950719;1201;B
10432161;927264;1201;B
10212245;923953;1201;B
10432161;927267;1201;B
10440282;924185;1201;B
10321460;915972;0;A
10408163;969248;3801;2
10405017;911690;1201;B
10421017;948363;1;A
10432992;920552;426;A
10421002;125689;0;A
10038917;908982;0;A
10038917;908983;0;A
11073107;988221;1201;B
10432082;915124;1201;B
10432082;915125;1201;B
10210987;988871;100;A
10408788;925199;1201;B
10084512;940743;1201;B
10436092;948008;1;A
10475093;419715;1201;B
10212547;123853;1201;B
10430772;301042;1201;B
10951591;991267;50;A
10439568;956781;0;A
10000967;932983;1201;B
10703664;915975;1201;B
10432214;944788;1201;B
10430993;912806;1201;B
10962973;953926;1201;B
10101116;909798;0;A
10400261;401947;1201;B
10405738;415603;1201;B
10918586;984779;1551;B
10421098;912772;1201;B
10065944;417613;1201;B
10705179;990752;1251;B
11009299;959193;351;A
10428561;965303;2501;1
10037393;402004;0;A
10432711;932197;1201;B
10064777;968491;1501;B
10036233;143749;1201;B
10731186;946958;100;A
10095547;928412;0;A
10401095;966762;100;A
10094763;968593;0;A
10460571;919060;1201;B
10440764;985809;2551;1
10403987;911971;1201;B
10097855;401504;0;A
10475018;924709;1201;B
10064547;938342;1201;B
10064547;938344;1201;B
10064547;938345;1201;B
10923072;933696;450;A
10460571;417925;0;A
10071658;933443;0;A
10024043;972892;1626;B
10475018;923132;1201;B
10460571;417918;1201;B
10435099;933923;1201;B
10412182;949866;1201;B
10433250;416875;1201;B
10408788;948847;1201;B
10053985;951921;1;A
10947215;980408;1276;B
10435934;201321;1201;B
10454518;974781;1201;B
10218638;960491;0;A
10431954;916090;1201;B
10436979;912362;1201;B
10430820;960607;2551;1
10409702;408211;1201;B
10403984;923458;0;A
11011444;965925;1;A
10412182;949864;1201;B
10027743;913055;0;A
10053985;951922;0;A
10215990;950459;1;A
10435896;916920;1201;B
10408788;931844;0;A
11036398;914712;200;A
10453299;0;1;A
10401321;906550;1201;B
10072314;968789;3801;2
10421073;111811;0;A
10405270;952524;1;A
10432106;932827;1201;B
10475061;907340;1201;B
10432106;932826;1201;B
10985454;952382;1201;B
10421077;145147;0;A
11030197;992316;1401;B
10202334;916491;0;A
10011052;964219;1201;B
10208896;939112;1351;B
10432106;932822;1201;B
10401095;966763;1;A
10432106;932825;1201;B
10401095;966764;0;A
10613165;964194;2451;1
10440324;165014;1201;B
10005107;970171;1251;B
10984379;990502;250;A
11006035;974259;200;A
10027743;913063;0;A
10120942;301065;0;A
10982150;962482;1;A
10460601;946855;1201;B
10052388;989002;2451;1
10406655;956820;1201;B
10454518;954393;1;A
10433317;929838;1201;B
10041345;929351;1201;B
10432015;916902;1201;B
10058972;956855;1201;B
10058972;956857;1;A
10092826;933695;0;A
10405246;930657;1201;B
10432106;914294;1201;B
10431792;912346;1201;B
10405731;939896;0;A
10460601;938270;0;A
10475024;919072;1201;B
10460641;961258;1;A
10097855;942306;1201;B
10405524;301082;1201;B
10405738;920556;1201;B
10434559;971164;0;A
10475051;124110;1201;B
10428563;414617;1201;B
10438826;417207;1201;B
10429229;129278;1201;B
10406260;938349;1201;B
10432168;302783;1201;B
10408788;933904;1201;B
10421017;918234;0;A
10016737;927402;0;A
10081808;959082;0;A
10405738;945810;2651;1
10050393;924300;0;A
10475051;947908;0;A
10429216;947573;1201;B
10421086;946843;0;A
10440277;907415;1201;B
10997316;949260;0;A
10942883;951978;1201;B
10438812;939638;0;A
10218638;957146;1;A
10433250;912355;1201;B
10437494;926333;1201;B
10051412;915491;0;A
10430815;983686;1676;B
10120343;302711;1201;B
10440310;111079;0;A
10440271;936467;0;A
10403984;414395;1201;B
10078081;940198;1300;B
10436927;161969;1201;B
10054963;973586;50;A
10429523;125064;1201;B
10929275;929621;0;A
10991740;965654;1201;B
10998418;958008;150;A
10433365;929621;1201;B
10084015;950742;0;A
10083300;201321;1;A
10469587;913971;0;A
10430819;912359;1201;B
10434535;969652;300;A
10202151;147674;1201;B
10429183;912349;1201;B
10408081;419432;1201;B
10475078;413690;0;A
10066501;936761;1201;B
10437498;950363;1;A
10056696;984757;250;A
10475078;913955;1201;B
10433000;161849;0;A
10430993;406223;1201;B
10095531;955322;1;A
10421058;417697;1201;B
10436617;417966;1201;B
10438838;934367;2451;1
10041045;114417;1201;B
10494857;921639;1775;B
10435353;941213;1201;B
10421086;948043;1;A
10403463;922457;1201;B
10770046;989071;1251;B
10469528;958608;1201;B
10214517;969078;1201;B
10932215;970543;75;A
11020751;986885;50;A
10429236;410592;1201;B
10421002;301049;1201;B
10460673;411584;0;A
11073096;911200;301;A
10997254;965914;0;A
10433000;938831;1201;B
10437487;145896;1201;B
10212585;953343;1;A
10460607;924145;1201;B
10405856;991084;50;A
10405721;418736;1201;B
10405615;958965;1201;B
10440312;143486;0;A
10408165;920785;0;A
10421100;906337;1201;B
10403463;939604;1201;B
10065944;921494;1201;B
10453348;933142;0;A
10112494;916857;1201;B
10475034;948256;1201;B
10916887;935950;2501;1
10432029;917482;1201;B
10040213;931787;1201;B
10959775;985342;1426;B
10435938;417285;1201;B
10206208;953383;1201;B
10975900;969907;1351;B
10475051;956857;1201;B
10475051;956855;1201;B
10460602;907508;1201;B
10941712;953770;1;A
10438840;925274;1;A
10460500;406238;0;A
10090975;927569;1201;B
10095151;936965;1;A
10421091;916913;0;A
10440320;953505;1;A
10405738;927433;1201;B
10435099;940169;1201;B
10082481;931210;1201;B
10421104;916903;1201;B
10421104;916904;1201;B
10421104;916909;1201;B
10014523;924526;1201;B
10433250;912347;1201;B
10434559;913550;0;A
10475024;924934;1201;B
10432015;417259;1201;B
10405827;911559;0;A
10440284;973219;500;A
10439004;909294;0;A
11021864;981409;400;A
10967064;947229;4926;2
10435914;413705;1201;B
10421104;916900;1201;B
10435914;413706;1201;B
10701647;907040;1201;B
10434559;931362;1201;B
10983935;977440;1551;B
10960329;936348;1201;B
10438820;419675;1201;B
10475051;939374;0;A
10475073;407290;0;A
10433317;906476;1201;B
10460612;408812;1201;B
10441270;929177;1201;B
10433317;906477;1201;B
10107331;111015;1201;B
10436080;124950;1201;B
10703683;920633;1201;B
10469761;417236;0;A
10026952;417657;1201;B
10212510;941845;1201;B
10469634;161098;1201;B
10436339;907994;1201;B
10401880;929176;1201;B
10421086;929414;0;A
10050931;928259;1201;B
10441270;915711;1201;B
10600665;936367;0;A
10436336;911156;0;A
10431979;415533;1201;B
10052564;926160;1201;B
10405776;922231;0;A
10431954;923694;1201;B
10000967;925126;1201;B
10436905;920789;1201;B
10000967;925125;0;A
10084431;914192;0;A
10968378;977394;1201;B
10438780;952711;50;A
10040914;090807;1201;B
10983452;983715;100;A
10070569;946411;1201;B
10939926;963721;1;A
10460601;939055;1201;B
10089477;965659;1201;B
10401321;951908;1;A
10037037;412744;0;A
10429192;921687;1201;B
10405827;911563;1201;B
10050391;940643;0;A
10068247;966515;1401;B
10436927;950405;1201;B
10440282;989694;200;A
10438839;945403;1201;B
10440294;933218;1201;B
11069452;972386;1251;B
10934125;934149;3751;2
10097855;911152;0;A
10435424;940745;0;A
10428561;941389;1;A
10050393;939774;1201;B
10429158;966242;1351;B
10094386;417629;1201;B
11007877;916233;0;A
10438820;412365;0;A
10069720;936153;0;A
10429158;913179;0;A
10974978;964475;75;A
10921008;958655;1;A
10035699;940012;0;A
10958123;942179;1201;B
10438978;909409;0;A
10812388;977739;1251;B
11073687;985699;50;A
10214300;942033;0;A
10436827;948998;1201;B
10977212;954308;1601;B
10460532;963552;1;A
10411231;966107;1301;B
10433016;943832;0;A
10402083;929293;0;A
10035699;161062;1201;B
10040213;937531;0;A
10919464;978735;400;A
10440284;954688;1550;B
10436927;302742;0;A
10423403;130644;1201;B
10081121;959095;1201;B
10436978;931300;0;A
10405731;939908;1201;B
10919292;952906;150;A
10052564;939773;1201;B
10440283;967087;3651;2
10095529;941791;0;A
10065944;956870;1201;B
10067713;952229;1;A
10052564;939772;1201;B
10436827;917707;1201;B
10040213;937529;0;A
10440283;967086;1201;B
10000967;921034;1201;B
10600665;927954;0;A
11088984;993853;125;A
10438759;412325;1201;B
10433311;924345;1201;B
10407356;945410;1;A
10401946;301028;0;A
10455182;913602;1201;B
10435899;111179;0;A
10058972;951150;1201;B
10432161;913956;1201;B
10440404;911408;1201;B
10436092;938715;1201;B
10406260;925362;1201;B
10436092;938716;1201;B
10107367;129694;1201;B
10460601;945742;1201;B
10405721;942038;0;A
10077736;934688;1201;B
10460601;945743;1201;B
10935311;407619;0;A
10061355;973309;2851;1
10475093;407409;1201;B
10436709;914316;1201;B
10432115;946647;1;A
10435433;935938;1201;B
10401571;915850;1201;B
10985523;975271;2776;1
10215868;406357;0;A
10043527;934564;1201;B
10421022;907120;0;A
10460570;417913;1201;B
10436971;161434;1201;B
10428594;935232;1201;B
10960102;961924;50;A
10102111;104732;0;A
10961689;961292;100;A
10423057;930539;1201;B
10116088;119800;1201;B
10403984;910726;1201;B
10438817;918933;1201;B
10111083;304742;1201;B
10090975;931320;1251;B
10080819;402677;0;A
10437230;912359;1201;B
10000967;923145;1201;B
10016737;927398;1201;B
10401900;931364;4551;2
10080218;921337;0;A
10428549;922123;1201;B
10436135;403217;1201;B
10438820;975047;1201;B
10437169;906450;1201;B
10214524;981734;50;A
11046604;972634;1201;B
10401478;924834;1201;B
10436890;912142;1201;B
10433000;911196;1201;B
10035449;977623;150;A
10948668;959989;50;A
10705179;971626;275;A
10429217;928921;1201;B
10036611;938224;0;A
10441270;938635;1201;B
10429152;907236;1201;B
10011760;411038;1201;B
10441270;938634;1201;B
10433311;304216;1201;B
10426598;401030;1201;B
11030263;973595;1201;B
10428594;959995;3751;2
10428563;416815;1201;B
10475024;941285;0;A
10212256;943230;1201;B
10460629;950090;1;A
10405721;924299;1201;B
10475061;419680;1201;B
10615065;912672;225;A
10434542;935387;0;A
10421013;123050;0;A
10475061;419687;1201;B
10440262;145878;0;A
11050952;975340;200;A
10921627;956270;1;A
10037506;130662;0;A
10433000;930045;1201;B
10405839;957812;1;A
10485081;906335;0;A
10958459;977862;50;A
10965907;964259;2601;1
11030853;960008;1201;B
10460612;926430;1201;B
10434532;938696;1201;B
10434532;938694;150;A
10403514;922161;1201;B
10403514;922162;1201;B
10436927;941130;0;A
10080271;957949;1201;B
10998418;952272;1201;B
10020464;915716;1201;B
10439563;303688;0;A
10460572;404561;0;A
10435353;921316;1201;B
10475008;938390;0;A
10617712;954334;2501;1
10460572;404564;0;A
10437494;413695;1201;B
10403514;922163;1201;B
10069066;962610;1201;B
10433551;950379;1;A
11042564;977432;100;A
10923070;944147;0;A
10093253;946690;1;A
10401321;950518;0;A
10408044;942745;0;A
10095531;932026;0;A
10475051;958329;1;A
10200859;946682;1201;B
10212771;933410;1201;B
10401062;926178;1201;B
10435424;940797;1201;B
10433317;918875;1201;B
10997582;934681;2451;1
10942883;962139;1201;B
10430993;912811;1201;B
10600789;936153;1;A
10432711;928909;1201;B
10436927;964129;1;A
10408044;954388;1201;B
10001431;950449;0;A
10475052;943605;3776;2
10207626;934692;1201;B
10102118;104699;0;A
10035699;947929;1201;B
10740640;968534;3651;2
10429203;939733;1201;B
10008761;958270;1;A
10214965;941937;0;A
10096871;935075;0;A
10919307;937431;100;A
405856;952280;1201;B
10405019;918213;1201;B
10918732;951252;1;A
10460629;409658;1201;B
10436525;403167;1201;B
10107331;123344;0;A
10089477;417974;1201;B
10475027;401471;1201;B
10475027;401472;1201;B
10440257;143469;0;A
10440257;143466;1201;B
10986979;915964;100;A
10405827;915977;0;A
10401633;402675;0;A
10702089;983843;1201;B
10438820;939921;1201;B
932815;10430819;0;A
11007059;930361;0;A
10433000;417224;1201;B
10438983;932081;1201;B
10435886;907293;1201;B
10068474;407576;0;A
10120307;302798;0;A
11005042;977665;3701;2
10812388;977750;50;A
10436227;302253;1201;B
10432992;935389;1201;B
10460641;927782;1201;B
10409485;984862;1776;B
10079599;947140;1201;B
10405827;915968;1201;B
10409727;916234;1201;B
10438812;148061;1201;B
10732077;926210;1201;B
10409727;923273;1201;B
10475027;401467;0;A
10201643;302771;0;A
10460629;941889;1201;B
10809643;991922;100;A
10090975;990420;1251;B
10408788;412058;1201;B
10440764;942179;1;A
11022469;961566;75;A
10081808;941423;0;A
10615894;405234;0;A
10065944;947054;1;A
10097535;928770;1201;B
10812388;977745;1251;B
10460582;973345;0;A
11003650;965432;1201;B
10404692;926838;1201;B
10436947;935132;0;A
10607860;402620;1;A
10405738;944704;0;A
10438820;960724;1201;B
10429236;923292;1201;B
10066501;946105;1201;B
10438812;413367;1201;B
10429220;410631;1201;B
10113605;140522;1201;B
10421088;906328;0;A
10421036;926158;0;A
10421088;906327;0;A
10421036;926157;0;A
10093688;922281;1201;B
10064547;923247;1201;B
